rowLabel	avP	dP	avI	dI	f1	dF1	f2	dF2	h
?	101.01392441665891	1946.2303185435853	66.23502472495002	1064.1550461757638	499.9391974164419	10921.532156528223	948.8746088446219	19295.00694870751	10.717400848858155
?	97.31151592717927	-2040.278488333178	53.207752308788194	-196.16313595596552	546.0766078264112	2753.8122818483894	964.7503474353755	13647.67261331744	-1
?	-1	279.90684863677745	56.42686792715175	425.7866045544486	637.6298115088614	-3039.1886566524718	1631.258239510494	18883.12655666606	-1
?	111.30685835901815	2197.5936983003016	74.49708253651063	224.28543342547732	394.11717499378756	-3929.049845246535	1908.9066752686788	-5435.3586652159365	8.076608802359239
?	108.87968491501505	256.72853458088275	67.64113959842561	-204.66123585624138	441.1773192465347	-45.02750885303954	1359.4903062496971	-20128.454869673347	5.361843422449729
?	124.14328508806229	842.4908508030867	64.26402074369857	94.43293341786644	391.8657995511356	1435.002816162985	902.4839317850116	-9229.857036846663	9.692650215920493
?	151.00422745516937	966.2070673807021	72.36278626931893	252.22782301691842	512.9274600546839	2965.620484109026	897.9974544073641	4446.51147427643	10.505292004421756
?	172.45363845709738	421.64035991218566	76.87541189454448	-199.52638846245895	540.1468237565869	1730.137079331501	1124.809505498833	7894.092599548314	14.750200651275918
?	172.08624545077865	-3469.0727691419484	62.38646684619599	-265.4441972898767	599.434314021259	8435.527558008547	1292.7020843847797	7771.3872098683505	10.729826544943368
?	-1	-3461.7249090155738	63.60320203005065	77.7973519285962	961.9232016570142	8483.605299355962	1513.3788659922504	6643.470885260028	4.3453314731320045
?	-1	0	66.2763344426258	34.203950500531704	1023.614578989057	2337.330102252731	1624.875628647781	3675.6764792443405	1.0667589806573825
?	-1	0	65.31339955507724	15.53852112654566	1078.7897067696508	-990.8736466100972	1697.1626899544676	4129.720561209257	1.1733480274924715
?	-1	0	67.05326049895308	-122.22394557613643	974.0708966585521	-8866.670709322078	1831.361656708244	4665.959469823674	2.5063746291869884
?	-1	2698.909892258289	59.20220227627041	-167.12990615015954	635.4561713035465	-8929.974462016027	1930.4606634456516	847.9907932811731	5.102337614861531
?	133.94549461291456	2657.1272613565957	58.696765191445095	379.31017875745334	527.5721735577504	-5684.481808200218	1873.7611963723027	3234.7228153753913	2.9633123206733867
?	131.8563630678299	-100.94775220232285	78.1677112141431	191.12658910538397	351.23208089353534	-2118.076946875024	2092.1968042144213	3551.5761643616056	7.634734611932575
?	128.8981070027984	-2657.1272613565957	68.2530946467143	-327.7370753398671	421.6683262139991	10647.342555965426	2051.340004590383	-2496.7667242158063	7.94308875262479
?	-1	4770.7776766399475	61.78085744714973	-4.484077914937924	883.5992086918071	5915.940188923166	1967.3584680036308	-6130.299842889293	-1
?	367.436990834796	7075.6720404205025	68.0288907509674	211.02766390284623	717.4653356601576	-8583.68818418314	1744.8250124459182	-14335.84022481493	0.7052417183079056
?	352.78360202102544	-7368.73981669593	72.33224064229205	-263.28684061397206	454.4147994826497	-3827.053699583885	1250.5664567628837	-4468.302697639949	8.560958734948622
?	-1	-7075.6720404205025	54.86454872026882	-408.3886841340114	526.1126506809636	1563.2238158936182	1521.409877563921	6922.360575881301	-1
?	-1	4056.6230093134027	51.91280643559146	276.5478423571678	532.5759902773307	798.0930578987743	1596.684485556949	-5959.127274372157	3.17254832501003
?	201.8311504656703	3559.5673376722393	68.69194083812722	343.0620064812945	566.0173035759024	-2229.8916984788757	1223.453513845313	-11775.585119014248	8.79620495684232
?	176.97836688361213	-983.3986785630176	69.0659067596562	-156.35195243925182	421.0814053533868	2484.016654639513	1007.9052296062362	-4097.827529436893	12.786077316040995
?	152.66121653751938	-3559.5673376722393	60.874343216164625	-10.386731702406271	690.2181363078781	8546.191957765119	1018.5621373734681	7415.559701648029	-1
?	-1	-3073.224330750385	68.54657017453589	67.09441528786792	848.3910032416432	4012.180239074149	1378.683214688638	9744.405726446086	1.4002915227563433
?	-1	0	64.22906398055802	-327.25252547496126	890.8271482615858	270.56759771736074	1505.7824236957729	3728.937812340629	-0.12632178971210867
?	-1	2910.4917435764987	52.18394390078781	-224.1559655210947	861.9193831275112	-8443.150074058798	1565.1301053056695	3896.2174333888524	-1
?	144.52458717882507	2534.3034352726263	53.02126570450328	474.55277615141983	468.66964455864553	-10998.55320295991	1700.5932953652157	5378.843243879937	5.464170406057329
?	125.71517176363143	-741.1519762942552	75.91158270835882	374.82868359680447	311.99172297951526	-2125.515475685337	1834.0722674996666	-5387.406699668827	7.2374805925478185
?	107.46698836411228	-493.84795604236	71.76269988434352	-169.42403184118731	362.39387077437857	5940.989206156658	1431.222960381774	-2411.4868825027293	11.371177189486266
?	101.02277396151341	-2169.339767282244	67.44038111629945	-48.2651795320228	609.0411832873484	10752.483709145012	1713.49792337453	6801.560355025534	1.5098800814216207
?	-1	-2040.4554792302663	69.34944090774238	28.68160785680144	900.0180562316297	7069.907967152747	1771.300978133051	1505.5095066804993	-2.0790075862469903
?	-1	3399.947484865312	68.87446150913952	168.75668695566745	962.5365816449861	-4778.512913152506	1788.773398708555	-11955.689116978896	-2.293459940659364
?	168.99737424326577	3715.6580281213905	77.78727525552576	156.34004031319606	661.0924105740041	-9757.39201805415	1173.5165222841058	-18921.27043288565	2.7843583975132264
?	184.7829014060697	3109.2876094769777	76.69146352479933	-228.34606128006791	474.66698074227816	-5787.928690806374	842.7098770642717	-1785.240642311954	16.7227028182676
?	324.4617547171148	3271.5875941489644	66.36997219152235	-526.2318272581066	371.69597603368516	857.4214160792932	1084.254490168508	7396.800964183265	13.325138184749212
?	348.36228111351807	-6509.23509434229	50.37987216189398	-149.13341590384448	517.5380515462429	4226.925135173684	1212.5499252734353	11415.936625648113	-1
?	-1	-3747.227715384263	58.91330139633012	535.6418230925868	583.0422327923695	-565.2430714746772	1655.0513214509142	8932.064780369676	-0.02457587277412727
?	161.00089534430475	3460.408170775982	77.16196331652334	231.58763139010586	489.275897972509	-3666.0524259444646	1659.1531642919194	-2781.139885014678	7.725009736351501
?	172.02040853879848	257.2623955047849	70.49268296583537	-266.79447296995755	399.73961149514696	-2205.2728294335984	1515.9943272001808	-9158.16275386158	12.325071690716213
?	173.86401511954395	-364.8239789173643	63.82223966802551	-221.63794492967392	379.01225650082944	-1145.7083825856428	1201.245026598842	-1521.0668131155044	-1
?	153.77920959293033	-991.5885549168573	59.410785719351715	191.16223884848804	342.454192365865	547.8176744444439	1439.9409865444059	7671.19837839266	-1
?	124.28458737370126	-830.1736272830921	73.38035161044988	160.81408020640694	406.40314022305154	613.2329615435025	1584.8049455184737	417.56905717154643	10.027719332553048
?	112.27052822877587	-427.6691599165592	67.45148972967203	-133.45573635212892	373.11584044304004	33.21079272989221	1460.819439402983	-1071.5341884760658	9.342580431722297
?	102.90112937787337	-237.661264681455	66.70756479284346	135.14920218703529	408.06367985954614	570.4270976003475	1531.2282360946706	9747.493701744128	3.601115901376386
?	100.38746499470317	-111.24225926483018	74.20894983902377	-222.27838160638933	401.6371953230573	-1086.2961345951708	1948.1941244901877	8001.140403162068	10.679080627926147
?	97.33901641463189	801.3902302870205	55.59364571252403	-239.67937847555547	353.7488731297878	-484.7880349460894	1931.2852562527726	256.3935912836505	5.364372261081181
?	140.45697650905404	1105.5164603702979	62.22498091524604	431.8417408187664	377.3977935757529	3261.02305394037	1961.0138040543702	-3160.874236237362	2.280787208867727
?	152.61483943314659	71.72115640683526	77.18573275346228	181.73389532786524	516.8000258268057	5227.519886097615	1773.241544440905	-15684.21566394644	5.65900231077207
?	144.0430343293958	-773.0520792425829	71.31167568163927	-328.93093327240683	638.7737878806328	1323.4132824262795	1176.803020857051	-17294.041994631494	6.783632766424123
?	113.96223547101758	-873.6074085419324	60.73918608984199	-116.98689965444358	582.9706899481195	-2582.4500643431215	908.5394447093333	-5351.843010333903	6.035276131638696
?	100.36266390229933	-2299.24470942036	65.46233069891711	-231.46633321550308	509.65128466347716	855.5609664561129	909.2108703403568	5145.500665590448	5.552557052621669
?	-1	-2027.2532780459937	49.16586942906688	-214.43770433901682	625.748738270925	3934.0507618397432	1165.8144779888548	5854.530008399365	-1
?	-1	2131.3073965591725	54.74044548196631	298.2751203420472	706.3538227554636	804.0249280974837	1201.937370760324	3878.9205343591766	-1
?	105.56536982795824	1865.2407488270976	64.07962544616919	252.2642049708306	665.949984675799	-4622.055996047094	1359.760504706813	6538.193585960449	1.9981589867761957
?	92.26203744135455	-360.07019768853485	67.3536557305078	-56.0004881954203	475.2510229531098	-2893.1426595963503	1528.8470500583453	1821.7648049849477	5.547734888396367
?	87.56185994353156	-101.26237099723461	61.279601036398184	60.199280933235784	521.292851695982	1352.8902072412463	1450.84874495606	-11093.8584170003	8.655818161690911
?	87.19891889149284	-144.85689404109104	70.36361977716958	70.48146475246693	542.8955333151719	-268.97448994667894	974.1541292083323	-9053.2925102794	7.963875861899925
?	80.31901524147703	-1763.9783778298631	64.80367427402152	-444.66917431640115	507.8441271986481	1446.7508395561692	998.1841194420916	8866.220398084874	7.700428059191714
?	-1	-1626.3803048295465	48.1301610613496	31.869658796831402	615.2330752929801	2386.832913540589	1417.4651491125744	13837.224448671492	-1
?	-1	2517.7876745942945	66.39715721386308	593.0381084389553	627.1857728756771	-4427.588701974925	1690.0453418756638	11938.369402674627	-0.8896843037641655
?	124.88938372971427	2820.1284166911864	77.78206648329726	-65.62317852949812	393.8536401942346	-5168.825975586613	2014.3836192463036	6444.3841763898945	3.4765501389647007
?	140.0064208345588	-2517.7876745942945	63.11599828738819	-452.73343390628816	368.7444740963474	5960.599870293196	2012.2645506951574	-5342.180494303935	5.479573201317839
?	-1	-2820.1284166911864	55.14539478798293	-66.0189648185334	691.8836337088933	12879.88840816203	1747.2745945311078	-6127.858749120277	-1
?	-1	0	59.81505004646153	135.93029811840756	1012.7388945044466	5563.685767995773	1705.8716132391446	-2224.3273693900423	-1
?	-1	0	61.941909693903284	-2.2932337105146496	970.0679221086809	-1187.7532091961937	1636.058226061606	-3439.445068629642	-1
?	-1	0	59.7003883609358	-355.51213135269603	953.3512340446372	-4432.115557076015	1533.8993598076631	-1412.3895513043003	-1
?	-1	0	44.166303126268545	-409.78896478991607	748.462144254881	-3857.2045040964667	1565.4387484963913	2774.041397833167	-1
?	-1	0	39.21094012144007	397.8924025664199	760.4910088398145	2209.296107346787	1672.601429699321	-3790.881642157342	-1
?	-1	3330.3441087466904	64.06092325458947	708.2209975243197	858.9269496222199	-7343.075878560394	1375.894666388525	-3563.249854099189	-0.6181616967684621
?	165.51720543733393	3365.0116267210665	74.62198999765593	236.06472172968324	393.33721491179614	-9361.312747629854	1494.4389369943622	7807.2070924876925	2.8340992097363147
?	167.25058133605273	-1768.2237592381211	75.86415934107359	-161.95708032516677	390.86131224072886	-1396.2022034590454	1766.2550210129082	6749.095260033574	10.379566115819044
?	77.10601747542819	-602.8109354293092	66.52413598139762	-264.2417780032393	323.5271047388441	-2174.9042618119433	1831.8936999960397	2048.803939767138	3.487308133551149
?	137.11003456458738	1284.5602272420274	62.65207044091167	165.07089680796528	282.1160991501321	-497.98553661517934	1868.6952180012647	546.160930349508	3.6738238687197216
?	141.33402883752933	-28.629558779587786	74.77768082179586	135.23697363288952	298.62782790808524	519.6917385344984	1859.201746513515	-6073.719542832968	11.780769845197451
?	135.678556625608	-445.47454320364426	69.41391912255612	-221.09054457218159	308.1006860768569	813.0545010531995	1565.0092408596174	-5923.712693649325	12.384178178293109
?	119.0603016773472	-2733.5711325121697	63.723153593186815	-291.5471682264084	339.28055296074507	9703.238023286744	1563.0161118310498	4585.6129620686015	6.857754805121299
?	-1	172.65468028489215	54.836560711235755	9.799017458262433	793.2625872411924	7559.490672121231	1794.2898889630467	2759.129638766545	-1
?	127.69303569159177	2355.326330879271	64.21310446609994	445.64511900127144	717.2550865668053	-6025.511532846573	1700.9725937693765	-5632.761244162586	4.971278474440142
?	116.76631654396314	-462.8318925645234	77.11881666129925	-24.72629276885394	491.9870105988648	-5996.353250834569	1512.6518267549184	-3611.5249664015746	7.532601577960856
