rowLabel	avP	dP	avI	dI	f1	dF1	f2	dF2	h
?	111.67376913421019	2117.193127215454	73.74547489820131	1255.7015341243373	658.4885509292886	18484.914137574473	1274.7515535562327	25236.69925154411	4.78810030210807
?	105.85965636077269	116.75557043385538	62.78507670621687	-180.0876619171504	924.2457068787237	-5245.064574927249	1261.8349625772055	1914.8035836254894	3.2608078488153374
?	117.51154765590296	363.0616923605301	64.74109180234379	177.00804606300971	396.23532218292615	-12340.502143458543	1370.4917327375072	2320.2304490980932	15.515474258252105
?	124.0127409787992	-102.08768385857215	71.63547900936736	8.861970245281443	307.22059970579625	-1004.4744213370054	1377.8464850321102	5604.826252330346	15.644396152991652
?	112.40716346297435	-2500.2548195759846	65.18419031460786	-542.6553244596188	346.0116011160759	3036.224317444598	1650.7330453540244	5706.573722983495	7.228173020717687
?	-1	573.480337808116	44.502712786386425	-115.08886343245908	459.0318155780261	6942.118629127025	1663.175171181285	-3693.547686940843	-1
?	141.08118035338015	2562.2925999921213	59.42974714298491	626.4835743328449	693.1175325724271	-990.3994996126996	1466.0556610069823	-12538.809616537217	2.2249255289381544
?	127.11462999960602	-609.0283643936085	75.82689150302866	240.85590160345652	409.51184059739114	-4184.984171868741	1036.2346903544242	-7665.756884042095	10.328799869099308
?	110.62976213369973	-186.27557276599762	71.47254222315773	-47.53753999322698	483.8683239789901	1641.9060538278636	1082.7678168048776	12509.508686066587	7.942204745863625
?	117.80085136130614	133.36305323150785	73.45001450336731	8.596150804052344	491.6071432887843	-4007.8794531002695	1661.7101246577533	16981.060838893733	8.556346132200673
?	117.29791479527512	-221.21371166412766	71.90234976336035	-399.65024280225697	283.47435132397663	-4798.716678737231	1931.820858749564	1354.9126995304039	11.365427452214261
?	106.74016577809975	280.0402352346098	53.46750236325445	-339.99901957645704	251.67130935192253	6668.784188819957	1729.4557596342736	-10107.267611856556	-1
?	131.29992655700562	174.82225560378126	54.90239878453748	406.9992001052791	616.9135607649748	3203.409152581206	1426.4574781567358	-12649.286382541633	-1
?	115.48127855828882	-426.00666388514543	73.81746236851842	348.95473702830856	411.841766980983	-7399.950176335126	1096.9914405071913	-7220.800186204645	9.224344558203708
?	109.99959336274833	-154.30447629217795	72.35013563595292	-148.59279799821778	246.9160519482182	-3719.523282349591	1065.4174688465032	2842.468173892027	19.078455881678508
?	107.76605474367992	-2219.9918672549647	66.38782246860752	-252.22877097748088	225.86560286350326	11109.546366233035	1239.1148492017928	16051.050148205526	19.031236872665982
?	-1	-2175.3210948735964	59.73869708707887	-96.45807683242089	802.3933702598704	11034.757684430146	1867.9699762567802	3297.174585509103	-0.5737106337768826
?	-1	2575.9429880409184	61.564918626986476	272.90243857982733	777.603487085011	-6052.8495373775395	1403.973578477248	-15352.277979796942	-1
?	127.79714940204603	2410.3068379651304	73.38381901607025	198.28589002027368	499.75089339099316	-10618.050163172767	1100.3560772669325	-4196.986077526259	6.815153738488138
?	119.51534189825664	-109.08330632454962	71.47921312800017	27.548902795859398	246.70097892637213	-4811.568347839789	1194.124274600935	12375.47228817049	17.119224434527364
?	122.34298408581856	48.942950273280374	74.76126415586322	60.62953229889723	259.17247599900406	222.7459064356132	1719.1296916754561	9082.65317240314	22.477111860575217
?	121.96248941192066	27.99455758750722	74.51068974294503	4.836821105232896	257.8382742481528	-214.6276876743216	1648.2569332210924	-6930.5629908053315	20.215046562569704
?	123.74271196519392	-9.018313995406393	75.00310521112486	30.103704370027316	248.44109161528797	-221.38873280050328	1372.6015421351892	-4619.453322418067	28.04982472943052
?	121.51157371215034	86.25745802021037	76.0158749614464	17.070198556578745	246.76883760812763	70.97415634144335	1417.2842671001888	607.523693459147	22.523940742939402
?	128.05558486620444	686.2449170575021	75.8566151389538	-2.0774039459814713	251.98979943236014	445.7811290512639	1402.9777268081466	9042.988261038196	23.975048524349255
?	155.82381956502547	703.0600208852485	75.91200476414733	-65.60410482884117	269.05789406069084	2889.2879913016163	1869.433680152099	8709.003549112973	16.76995237376835
?	163.2085859104669	-3136.4763913005067	72.57640989751174	-472.50301312619115	396.4541989974411	12025.46437552015	1838.4279042637957	-2758.87037792628	13.668491399274709
?	-1	-3284.171718209335	52.28685410783775	-266.099918038415	870.3311128366989	11586.728887997231	1731.4901612557849	-3053.7210415344744	-1
?	-1	2740.2346363061906	59.271413995590976	299.821047343889	975.7906433973033	-1226.7642713603811	1685.7418521870718	-6155.1853694971705	-1
?	136.01173181530964	2676.453911640931	67.27790647503221	342.06018184364126	808.9928992686798	-8981.173792332122	1423.730892780926	-6218.728904006583	1.8112195981517205
?	132.82269558204666	-171.37332853239442	76.37442308777305	161.90397677619657	526.7319537806968	-10240.21717308001	1374.8054069867424	-2525.0458248324617	15.82916303363009
?	127.44306538868992	-35.65364861745192	75.37310531384205	-15.688965033907309	296.9820406146789	-5348.519843271525	1297.4786015393029	-4011.7663913287797	17.27258387516244
?	131.04001315117407	180.0235202989698	75.58997483607769	34.630071095824604	259.3059616171203	1851.999137226912	1174.2170874203032	757.9367088095016	29.156276219702193
?	136.44424140363842	99.71293848716519	77.10460886863328	16.508900877817027	389.5819974760246	4302.880343799814	1335.375436979778	535.0959721184877	16.48068833247803
?	136.02566007553233	-2.8059601811196417	76.41541987996854	-59.169658191221636	474.4499788071112	-2311.8722537770395	1200.9718860262276	-4928.843278981722	19.666371563632843
?	136.30394339458243	-91.88981881474311	74.1461259590722	-64.53047564971337	273.9883847871725	-4586.113407023938	1088.9332730306917	-2752.9723493619326	22.19722105544478
?	131.43116913479517	-417.1872165568776	73.18889609748287	-384.6584988812452	245.1443084559141	-0.5835153308692037	1063.3232685581308	10088.212165689343	21.66444216842742
?	115.44458256673853	-2648.623382695901	54.91320101500992	-329.6237518480801	273.95920902062903	16249.631030590572	1593.3438813151593	17394.60148799998	8.061999350698022
?	-1	296.7677649316397	56.70770850507885	289.2314120842161	1057.6258599854434	5439.040885668019	1933.0533429581305	7146.857662365526	-1
?	130.28297081332053	2392.183920697638	69.37477161922074	278.0212591249452	545.9112533040302	-8650.620580227444	1950.6867644334359	609.4861355452962	14.031936747232372
