rowLabel	avP	dP	avI	dI	f1	dF1	f2	dF2	h
?	134.58457053014237	2448.9747063875893	75.33707019954602	1386.8998547588421	493.9097672150802	6240.19326462744	1590.3890478709795	24642.5533630832	13.896888330504005
?	122.44873531937947	-2711.691410602847	69.3449927379421	-737.7214771840341	312.00966323137203	-2543.7999815749345	1232.1276681541601	-792.2824427283376	10.538040014036934
?	-1	236.58477499448898	38.45099634034431	-224.9884222729431	366.71976813633347	5172.103891525964	1550.7749257345627	2263.0556117078313	-1
?	134.27797406910392	2506.1247449828224	58.09557162429495	711.2930319806569	570.6148578076703	444.6594406988187	1345.2804487395517	-16510.27052481883	3.606059351655864
?	124.3062372491411	-303.40511409398437	74.01564793937715	176.93255353495178	388.9527401712744	-3882.1077199946203	725.2613994936214	-9559.738276019865	12.16204121089702
?	119.1077183644047	126.21888353644297	66.94219930104254	46.62879374270319	376.50947180793935	-558.4156423312232	867.2935349385585	7638.227951474434	8.324378419996238
?	130.61718142596325	219.9759291259162	76.3470876265123	144.4941990368142	361.03195805471324	-1150.4472923337757	1107.172797067343	10026.765099063105	14.620073884899734
?	130.1065148207005	-6.0413559109548505	74.16690925288324	-9.854953794471728	318.9871071912506	673.963894201744	1368.6317898917137	4809.305658443887	17.058247960232205
?	130.3151136304155	-151.56466211658685	75.85433993678872	-40.46659623610481	394.73015276480044	2662.2255617994047	1347.6380799895373	-5836.058033863884	21.530208858104036
?	122.52828171487117	-95.71164243523727	72.143579441078	-68.14241064790254	452.09838528122077	1485.063302185545	1076.8288881985195	-8934.755443325292	11.881308833047282
?	125.52953150865365	-46.48559619267952	72.44721940439359	-119.14889186996068	468.98331787407767	-2265.770421879977	900.9003078232729	-4602.581844738959	15.411316060947573
?	120.20400190523719	-2530.5906301730706	66.18613484757996	-787.8307170598226	338.8098641872218	-1282.4324695960331	846.6997959615713	12174.148867856551	10.994080451031417
?	-1	-2424.0800381047416	33.055683551402424	-460.17928950954587	404.86169439427596	6637.919376909225	1509.607751216101	16486.106242187943	-1
?	-1	2845.8273312224114	43.17717037210265	570.9920812617518	670.7058330326834	5393.661985491815	1671.0051080709693	8177.921449702382	-2.198353943052613
?	141.2913665611207	2643.689365545459	61.60528761449004	527.8992985968877	674.544793668867	-7748.446561923835	1918.5038237012204	-1761.4451908506846	11.703807023656651
?	131.18446827727308	-161.36649202435748	69.57213530194706	194.35235532508966	283.2835049364912	-7843.5324857552905	1582.932848528435	-13335.151329766773	19.679066092849762
?	133.22304195990282	6.002593709834509	71.32290538074453	46.58914375308082	282.3681693811021	239.1870910930343	1251.7462572128811	7513.738415363703	28.995150536233222
