rowLabel	avP	dP	avI	dI	f1	dF1	f2	dF2	h
?	195.1293512211154	3959.6603562938185	78.21787779425212	1569.3325228568335	308.66201945040865	5780.11654405823	884.4648252969835	17508.59128035266	25.198871412726525
?	197.98301781469092	245.04176794918408	78.46662614284168	4.277170302088109	289.0058272029115	-737.0453000668738	875.429564017633	11451.707471818318	32.43183194980827
?	207.3814396185746	182.40593685448852	78.43173630935652	-34.033899237123805	271.80975444706496	-679.2669397865504	1457.0501988878993	13667.263320052454	21.523716193382374
?	207.10331465741535	-188.83360043401242	76.76493118098549	-105.67524401261582	255.04248021358399	-62.288408133283625	1558.792730020256	2617.01797006268	19.946052249836875
?	197.93975959687398	112.4301425187463	73.14797410872573	-37.42727529529419	268.6953340404008	1065.1596317783278	1587.9010973910333	7768.026642442721	21.411183660038674
?	212.72482178335267	477.7233543455584	74.89356741622078	88.09009384581346	308.30046180250037	2449.264950217005	1947.1940621423919	9465.37953316374	13.45290735844245
?	221.8259273141519	24.959583926635112	77.5524788010164	45.334647275151674	391.158581551251	134.01368824599447	2061.17007404922	-20128.15827405594	18.2650516458276
?	213.97280097968442	-337.33998160015125	77.16029977997836	-29.747046712558365	315.0011462148001	-986.6855066679116	940.7861484395951	-17874.873386670923	22.17825213925995
?	204.95892823414434	-319.1672872688685	76.06512646538849	-1.7583365415606527	341.82430621785545	4107.36540389356	1167.4264047156742	14315.08314671218	28.142032374225277
?	198.014436616241	-186.99268649359797	77.07238295290033	-0.9468857597869376	520.369416409478	53.41135049716628	1656.540305775204	-6884.740119935308	13.079475779620036
?	195.60929390946444	-170.72992568445144	76.01778217739914	-60.47848249199882	344.49487374271376	-3620.542151837607	823.1893987189088	-3698.7270554268084	20.307749196072464
?	189.47794033201842	-61.80250131905376	74.04845882830038	-98.63010259488723	339.34230881759754	5200.372162052894	1471.6039530038634	20872.363441744736	19.337177750076197
?	192.51916884351175	-3809.558806640365	71.08627704765478	-176.02490427146972	604.5134818453587	12911.306260839863	1866.8075708061465	7105.492359370972	10.701477283807417
?	-1	237.89626903243496	65.24721361472689	55.32799194198953	984.9076218595913	-1160.2763726888054	1826.8785709724123	-186.13286223925098	-3.005090938441452
?	204.4139822951335	3698.5222456076576	73.85267664475425	179.41734066269913	546.4996632109184	-9736.507691948598	1857.500927694184	-4219.20544276462	9.6568709651814
?	183.92611228038305	-4108.279645902667	74.21808064786185	-236.45809255539328	498.0822372621609	5749.095428847215	1615.918298834181	-6837.388796412013	9.444552624721744
?	-1	619.6619067556247	62.02977201698458	-164.26776917149326	833.9544346532794	5336.3371228463775	1515.631487873583	-1545.0871082284661	-4.447870020835982
?	214.90920761816432	3953.163134945423	66.00469218928718	250.23587191566298	764.89909340448	-8345.953383480066	1538.6639434227577	-15497.917944402152	0.018230736532712122
?	196.6581567472713	-645.6083995561136	74.54156561276774	123.81331339308349	416.6567654792757	-8300.13618563974	740.7355906534747	-13393.074770847392	13.520333666272274
?	182.6287876403586	-333.83832826137893	72.19535785894136	-214.66027558946791	349.8922841224927	-1568.865580400553	869.0102048803875	13347.22376098348	16.362418757036775
?	179.96624033420238	6.541216090972164	63.80855183329436	133.38713357562642	338.21348645924814	2370.513111942953	1408.0967787026477	15869.113737802038	6.76139841873065
?	182.95584844490722	-358.7791527064362	78.86471453772269	183.88696224777146	468.41793971964046	5657.766839979664	1662.46589177049	3640.549359687831	12.060238232855967
?	162.02728269888055	-3679.1169688981413	73.00289994568294	-110.13991703408739	621.1018284582316	6261.00050767447	1590.1242466870394	-3181.0638057659226	0.6270251173364879
