rowLabel	avP	dP	avI	dI	f1	dF1	f2	dF2	h
?	-1	2625.861924715601	38.260363294738426	705.9043177184858	804.741327822146	11041.541077211119	1725.5646572425917	33004.84141932806	-1
?	131.29309623578007	2456.5625522940254	35.29521588592429	569.6107095131972	552.077053860556	-10540.192356667743	1650.2420709664032	284.5944871422307	-1
?	121.82812761470127	-253.76237932165643	66.74089877039829	730.6900850327611	277.7317099887588	-4658.143847380925	1739.7943815997032	2699.710284793604	10.585248094984218
?	118.60497726969724	-181.07870058419965	71.82972013756236	-43.89832897549099	319.1698614915097	3465.1497698593853	1785.2275852060834	-819.3087221113503	17.730520761925412
?	112.77419258549129	123.66767057328107	64.54598232162374	29.314210407470405	450.989198481728	1299.4194130971177	1698.8289454941357	-4606.121322364321	5.602664670605231
?	124.7883607983613	-18.950443128486544	73.29543065793588	21.80821140474251	384.1408321463656	598.0688155264944	1554.9215190878674	-2700.56032063867	13.288396931063883
?	111.82667042906697	-2515.7672159672265	65.63639289186087	-308.648781853685	480.8926392580527	5745.785008977265	1563.8009294622022	1730.2676213152067	9.206722259875935
?	-1	-2256.5334085813397	57.86299156525163	-473.1172089848287	671.4300825952288	3119.5615701116544	1641.4349001536277	-1080.4746138360636	0.8205971401312158
?	-1	2897.4005025940914	41.980532442619435	292.27452695094917	636.8707177636354	-4128.7045615936695	1509.777198770399	-11169.970614213978	-1
?	143.87002512970454	2571.8432840508963	72.47671791279909	699.3064160790256	464.99485451554534	-1452.6084590039775	1082.936369442929	-10516.529022963847	7.9339846599514
?	127.59216420254477	-482.4012414002986	76.9458532465707	-17.104959999033426	564.2402948134366	-233.64565103293083	983.9507476222069	447.04493490490637	10.378247925393094
?	119.74996305968959	-76.10257049902906	71.62146991284742	-157.72739941509442	453.3125719638988	-4582.820574757133	1105.2886161881743	9548.524119322832	9.93045840498412
?	123.78703567759331	79.03146966500849	69.05948327581598	63.4562376980366	335.0992660755797	-1722.5341703213867	1461.376953588349	11255.94086413153	10.622973489948622
?	123.70153654294002	-127.79130714251397	74.79428179774925	-17.584760227171884	367.1858634478294	6143.788170052524	1668.0856593947512	3385.6153241432835	18.373583797815908
?	117.3974703204676	-2494.030730858798	68.18024526445738	-114.59074837642295	642.2886745782062	11514.314860697172	1630.6577197955132	1769.2217046247863	-0.4973720893602859
?	-1	568.2831921146656	69.0647443789281	-116.55591795282707	942.9016064826885	1488.818531231685	1756.5467446259906	3518.0856488749546	-3.7057981328354628
?	145.8116299262009	2750.2857657728564	62.352449366816025	-67.5263275197417	716.7296011397905	-13167.922110656264	1806.5620022392611	-735.003610255507	0.2861978128016758
?	136.51428828864294	-213.75247365194335	65.68842800294101	169.34051737088623	284.5055009498748	-6167.0796464669165	1719.7965641132153	-10720.884811507325	14.235145216494294
?	135.12400624360373	-129.4890757815789	70.81947523536034	163.31581480059626	408.3756188164444	5630.481918005473	1270.5177616638944	-13432.540815585746	14.489231782064753
?	130.039834499564	-152.16765875258594	73.85421874297083	55.86469896042651	566.0295968501487	1140.8873481873882	1048.1695233339274	-1507.0141048922753	17.451044271813572
?	127.51562330597444	-107.34880638154654	73.61271018338167	21.971206773081615	465.4199862258137	611.7250536265982	1195.1670564192807	3880.2442378500664	10.496057979108137
?	124.67239418048666	-89.74739783692448	74.95277908162491	-28.3694798378792	596.6158495314786	1124.2878198205406	1242.1817352264309	2595.348189829026	17.834515617827698
?	123.02825341412822	77.92734569939903	72.1942361914877	6.154043428414576	521.6343772168408	-2638.6429160733974	1324.9344659107321	8049.254274637448	12.834293655161872
?	128.56876146545662	-40.95108075886852	75.26048125304564	-26.072076359270657	464.6837037278086	-3523.37671834461	1644.6444489583037	10984.632730935145	15.417897918515303
?	120.98069937618479	-255.5365706938128	70.89063237352417	-168.41906121982433	345.46554129961015	6210.993212887725	1874.1661024574898	12017.083899040088	9.410748800373302
?	115.79193293076597	5.438297099270808	66.83952819205442	-62.17036637231638	775.2333643721952	-1240.7343397268744	2245.4986439103086	3397.5442148902325	3.227318227198526
?	121.25261423114833	261.216394706826	67.78211405490835	143.00154918263718	283.4288243132664	-7290.886051140668	2044.0433132020016	-17121.09706496568	5.087234825317067
?	128.85275266610728	25.19740359847672	73.98960565118628	133.53505153169596	410.68906181516144	4800.121160477724	1389.4437906620237	-25089.629392496427	12.055652779295581
?	122.51248441107217	50.85597983912233	74.45886663149315	-116.32911986273787	523.4348823371528	2674.140045767825	789.5618435771792	-12195.681274032135	15.40368200934557
?	131.3955516580634	-2470.249688221441	68.17314965804938	-475.7606392908581	544.3960641035528	859.8839267603913	779.6597269604165	4962.371679757325	10.263725705440105
?	-1	801.1212364303894	50.67083466695023	-155.20788536337548	566.4290786751724	48.99236808447536	1037.6804275650456	4528.926091428796	-1
?	171.4516134795829	3527.2392114483155	60.4127553898806	503.62180625331416	546.8456825077766	-964.5974132712845	1006.1060315318565	-8578.571131190494	9.70120867852208
?	175.36196057241594	-264.29386757385805	75.85192497961596	251.15615078967528	518.1992080116081	-2800.2737184974067	608.7518710055206	-5167.2576744000435	20.89405466434811
?	158.23692010089	-925.284322568655	72.97056292936438	-563.1436142134255	406.83199658290613	-1137.3055708213408	747.7431478118541	5068.856710495311	10.458507444094177
?	129.09774444398315	-279.3596535879485	47.69474426894466	-91.93443733440395	461.333929470541	5036.421999457961	862.1947065302863	6228.057958801861	-1
?	144.26893742149255	129.46388498951296	68.37384106264418	606.1081709609113	658.6530965558044	42.60670547878359	1059.1460457519474	7520.849603680202	3.169984607906047
?	135.5709386934588	-294.7372279528011	78.00015281699025	80.72944933536284	463.4642647444802	-5729.552517719998	1238.2371867142967	9936.54681628434	14.359316488675933
?	129.53207602385248	86.66775775236424	72.41031352941232	-116.12569452080739	372.1754706698042	-1701.943108236297	1555.973386566165	6938.23264100972	12.591418371294312
?	139.90432658107702	430.8922521465327	72.19386809094988	84.20446354282767	378.3671093326653	3135.9021455521606	1585.148818764783	4257.824832000325	13.777329620068127
