rowLabel	avP	dP	avI	dI	f1	dF1	f2	dF2	h
?	116.00287302751997	2223.8909807909486	76.12718596470955	1506.1516972799081	544.6086763640676	10309.683125215954	1122.0753897481427	23787.71542396831	17.525086389218195
?	111.19454903954743	-228.52035926047648	75.30758486399542	-42.89220359430402	515.4841562607977	-1619.9051393065463	1189.3857711984156	2943.7036780051358	18.858443730797056
?	104.57685506449614	-261.2203215632484	73.98257578499435	-175.84886903537404	463.6134193987403	1881.8722304600071	1269.2605736483995	9127.916645364017	16.273592806984073
?	98.133532961385	-2111.537101289923	66.51514141222671	-212.23782373470647	609.5777677837981	9255.73029639247	1645.7816034666166	10218.856491406666	6.583909613823276
?	-1	108.21215556583982	63.37068459825903	87.68980105857254	926.3999342183637	-3696.5420064512646	1780.2033982187327	-1012.5539980857777	-1
?	103.54414073967699	1820.863013743283	70.89963146515534	-85.51795416080482	424.7506674612349	-5829.8271843864895	1595.1539035623277	-4442.044306495319	7.826634620588113
?	90.04315068716413	-2090.88281479354	59.09478689021879	-304.35838526713803	634.9085749990393	7848.587955668849	1558.1011828939668	1346.1819186000187	8.999275767989065
?	-1	2114.9041915754688	55.68171220179844	338.75113739239447	817.1800652446773	-7398.466276821842	1662.4629994923287	4798.122757311786	-1
?	195.78836026593754	3402.6458945313448	76.03234375983851	238.0364236502958	264.98526115794726	-10266.508266546172	1798.007320759556	-322.83931379810844	11.371888928406058
?	169.1322947265672	-742.8848755200683	67.58353338431323	-263.9882461462168	303.8546519173688	16478.162870199136	1646.3210338024232	2465.6556075118674	17.08962792838699
?	158.64411648993413	-3402.645894531341	62.832931452527674	46.25627480317998	1088.8934046679037	13415.541433906148	1921.2901011351494	1470.4388771754188	-2.3776252882995967
?	-1	220.34298977554877	69.89634712447223	209.4359567328946	974.6317236126769	-9212.579412836163	1719.8429776611943	-2682.341394514549	-3.088226255092958
?	169.66126597871158	3832.6456771286603	73.30472928917241	121.54068057065632	628.2644340260952	-12592.819297154272	1787.1730314094218	232.79271082134508	0.6963969115450286
?	190.6322838564332	882.2563187210247	75.97338115300505	-57.727948006558684	344.99075875496266	-7005.515104870903	1731.4826132022615	-6853.485242344553	11.862793871997875
?	213.77408191476286	624.2611743850733	70.41833188884448	-15.48644509893903	277.9886787825497	133.27544056904105	1444.4987692921939	-393.5207458642295	16.921769743488316
?	221.84534257568689	-775.3496461748749	75.1990588980581	-217.4247141885136	351.6545307834147	904.1199443463862	1711.80657590905	1577.2733778476581	14.257889554465251
?	175.00659960601908	-1496.0073123793375	59.54709617941879	-130.2640272340132	323.19467599986905	1109.1993604387792	1523.3624381845768	1178.4493438460902	-1
?	147.04497695671995	-552.8704061643073	68.68585753635743	341.2377165713764	407.1144988053537	-935.7928909000797	1770.7290431013546	4134.732716041541	1.226911753937745
?	147.3630792978037	-282.9960728138494	76.60898200798762	234.1646840994708	276.405031454865	-1990.2887703813342	1730.099073986654	-2352.775530793099	14.674372252921302
?	132.89517331602747	-580.8787255138494	80.39409174133098	13.334798600116944	307.6000602862869	2751.4285242107308	1653.0902665616995	-13359.28007578956	16.161621574294678
?	118.31914302211126	-444.75038514135565	77.27572193799347	-118.46405508318203	413.97645766540137	1570.3993837888456	1062.135070197177	-6671.268379584015	13.777013779245095
?	110.65765405895966	-302.3001806026957	74.47088898717188	-59.14774671020775	386.12002947572927	-2562.528954844513	1319.5268475824985	15787.019138710439	15.462281483547935
?	103.20413399197646	-415.3712057433065	74.31833460248308	-342.9585367854446	285.8500099231756	-2901.272457230163	1851.4860271326995	1087.8929285838094	14.9131519761393
